Lake_Year,Lake,Year,Item #,Identity,Group,Length,Sex,Weight,Well_ID,d13C,C ug,d15N,N ug,Identity_old
Martha_2009,Martha,2009,MTA7,Oligochaeta,Aquatic invertebrate,NA,NA,0.45900000000000002,C3,-27.9385988701344,210.38862370840314,6.849710901859194,36.86730988960883,Oligochaeta
Martha_2009,Martha,2009,MTA9,Trichoptera,Aquatic invertebrate,NA,NA,0.79300000000000004,C5,-22.156408309037204,365.8647218271296,6.929829769285933,63.80951082003389,Trichoptera
Martha_2009,Martha,2009,MTA13 A,Macrophyte 1,Aquatic plant,NA,NA,2.0619999999999998,A6,-16.118153476846324,507.40864493691356,6.819951868624764,30.009471850743594,Macrophyte 1
Martha_2009,Martha,2009,MTA13 B,Macrophyte 1,Aquatic plant,NA,NA,2.04,A7,-16.751810423345056,540.7750157445656,7.842668045864262,32.35524090262438,Macrophyte 1
Martha_2009,Martha,2009,MTA14 A,Macrophyte 2,Aquatic plant,NA,NA,2.0750000000000002,A8,-13.080834943378985,873.6977966457133,8.468489642092823,37.5969025332424,Macrophyte 2
Martha_2009,Martha,2009,MTA14 B,Macrophyte 2,Aquatic plant,NA,NA,1.8280000000000001,A9,-12.83947254873189,805.6726451629188,7.81704517240082,35.93272096240071,Macrophyte 2
Martha_2009,Martha,2009,MTA15 A,Macrophyte 3,Aquatic plant,NA,NA,2.6150000000000002,A10,-14.191747379597835,1160.4010921107606,9.539341020477716,52.172082920451444,Macrophyte 3
Martha_2009,Martha,2009,MTA15 B,Macrophyte 3,Aquatic plant,NA,NA,2.3359999999999999,A11,-14.091669579026563,1033.4597747837936,9.213769634546505,50.14613885134456,Macrophyte 3
Martha_2009,Martha,2009,MTA4,Bivalvia,Bivalve,NA,NA,1.2E-2,B7,-34.5338229242302,4.1085893385075405,7.527724451655323,1.346021434745978,Bivalvia
Martha_2009,Martha,2009,MTA17,Pacifastacus leniusculus,Crayfish,38,F,1.399,C7,-24.61266684009216,632.844879360198,12.916371471476724,199.13834196280823,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA18,Pacifastacus leniusculus,Crayfish,41.2,M,1.333,C8,-25.126564255661513,598.6188171071819,12.898526301372033,188.52838135675205,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA19,Pacifastacus leniusculus,Crayfish,59.9,F,1.0549999999999999,C9,-25.72824640666767,467.61038511389074,12.319856895435336,153.67951557547934,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA20,Pacifastacus leniusculus,Crayfish,60,F,1.3680000000000001,C10,-24.12523540655599,618.1634116777599,12.789591543000611,196.02568232372624,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA21,Pacifastacus leniusculus,Crayfish,59.7,F,1.31,C11,-25.444164903326058,575.2116102372631,11.506170326324803,191.65687501535015,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA22,Pacifastacus leniusculus,Crayfish,42.3,M,1.2869999999999999,C12,-25.713528884354904,576.1859019514076,11.453703899788161,186.64811835768995,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA23,Pacifastacus leniusculus,Crayfish,39.9,M,1.123,D1,-21.775778117628178,502.3896821539031,11.409776946076997,163.26292179522528,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA24,Pacifastacus leniusculus,Crayfish,57.7,F,1.1220000000000001,D2,-25.679149496403806,492.7173650596053,13.402055707542514,157.52000337216,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA25,Pacifastacus leniusculus,Crayfish,69.9,M,1.0229999999999999,D3,-26.204656803934192,442.56269166739554,13.62903648503624,146.61394660115226,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA26,Pacifastacus leniusculus,Crayfish,16.2,F,1.2669999999999999,D4,-23.937697779101082,563.5269504174389,11.301344767767828,178.47286639459296,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA27,Pacifastacus leniusculus,Crayfish,15.4,F,0.83799999999999997,D5,-22.247163675074678,373.5092606576426,11.58621915006829,118.68760687841842,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA28,Pacifastacus leniusculus,Crayfish,15,F,0.97799999999999998,D6,-21.957295509223144,416.6143761211704,11.606454906224911,125.87800070659765,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA29,Pacifastacus leniusculus,Crayfish,15.8,F,1.1100000000000001,D7,-23.692383710504178,456.0425442540668,11.108177163317773,133.03646259541932,Pacifastacus leniusculus
Martha_2009,Martha,2009,MTA58,Ameiurus nebulosus,Fish,214,NA,0.82,F12,-28.855884340991704,369.6862896270107,15.002794608656849,117.3768318417937,Ameiurus nebulosus
Martha_2009,Martha,2009,MTA46,Micropterus salmoides,Fish,65,NA,0.80400000000000005,E12,-25.231451372119896,366.819982224217,15.06857456314068,117.3768318417937,Micropterus salmoides
Martha_2009,Martha,2009,MTA47,Micropterus salmoides,Fish,56,NA,0.95399999999999996,F1,-25.499948254808757,429.1000286574209,14.413222049553045,135.63162263614188,Micropterus salmoides
Martha_2009,Martha,2009,MTA48,Micropterus salmoides,Fish,67,NA,0.95,F2,-27.883997796591576,437.7526244420185,14.989253943039886,136.92761925455156,Micropterus salmoides
Martha_2009,Martha,2009,MTA49,Micropterus salmoides,Fish,46,NA,0.79,F3,-26.938383302245715,342.0117150245693,13.677313600074422,106.85262990195726,Micropterus salmoides
Martha_2009,Martha,2009,MTA50,Micropterus salmoides,Fish,57,NA,0.92500000000000004,F4,-27.058695041450704,422.3751432436949,14.285644316025653,133.03646259541932,Micropterus salmoides
Martha_2009,Martha,2009,MTA51,Micropterus salmoides,Fish,52,NA,0.747,F5,-25.90600158566648,339.1530376889828,14.354311390684229,106.19262412795271,Micropterus salmoides
Martha_2009,Martha,2009,MTA52,Micropterus salmoides,Fish,55,NA,0.91400000000000003,F6,-29.218924929143316,422.3751432436949,14.942461726155136,132.38701283442552,Micropterus salmoides
Martha_2009,Martha,2009,MTA53,Micropterus salmoides,Fish,63,NA,0.98899999999999999,F7,-27.544770221756878,457.0060486318149,15.11444110884508,144.036731782548,Micropterus salmoides
Martha_2009,Martha,2009,MTA54,Micropterus salmoides,Fish,64,NA,0.85499999999999998,F8,-26.98953038577193,383.0728273687568,14.48795045651447,122.61359838048612,Micropterus salmoides
Martha_2009,Martha,2009,MTA55,Micropterus salmoides,Fish,52,NA,0.79600000000000004,F9,-24.67957799077831,358.2257959196196,14.086554878883488,112.78080635336124,Micropterus salmoides
Martha_2009,Martha,2009,MTA56,Oncorhynchus mykiss,Fish,270,NA,1.252,F10,-27.087238025932702,635.7835408485777,13.420520675108662,170.2530152765255,Oncorhynchus mykiss
Martha_2009,Martha,2009,MTA57,Oncorhynchus mykiss,Fish,252,NA,0.79700000000000004,F11,-27.260672063667506,389.77254233089116,13.07078709090596,106.19262412795271,Oncorhynchus mykiss
Martha_2009,Martha,2009,MTA30,Perca flavescens,Fish,212,NA,1.3620000000000001,D8,-28.210187594484175,637.7430870171069,15.001926196241197,206.58180726342758,Perca flavescens
Martha_2009,Martha,2009,MTA31,Perca flavescens,Fish,204,NA,0.78300000000000003,D9,-27.277883851668182,359.18035470133157,15.291382092421566,115.40869003441712,Perca flavescens
Martha_2009,Martha,2009,MTA32,Perca flavescens,Fish,205,NA,1.256,D10,-26.268642429496285,576.1859019514076,14.813339328184421,189.15460788912222,Perca flavescens
Martha_2009,Martha,2009,MTA33,Perca flavescens,Fish,204,NA,0.96399999999999997,D11,-28.106233690225434,437.7526244420185,14.968295955539283,140.8092755019741,Perca flavescens
Martha_2009,Martha,2009,MTA34,Perca flavescens,Fish,211,NA,1,D12,-26.09516160098345,458.9333204930769,14.764310897731873,149.18693901455225,Perca flavescens
Martha_2009,Martha,2009,MTA35,Perca flavescens,Fish,221,NA,0.97199999999999998,E1,-26.88148024094573,448.33766650127143,14.945069549821344,141.4552945587394,Perca flavescens
Martha_2009,Martha,2009,MTA36,Perca flavescens,Fish,214,NA,1.2130000000000001,E2,-26.897022463924085,568.3940238920654,14.972301225128096,180.36342150634053,Perca flavescens
Martha_2009,Martha,2009,MTA37,Perca flavescens,Fish,221,NA,0.95399999999999996,E3,-24.984447419217357,448.33766650127143,14.429695415949425,140.8092755019741,Perca flavescens
Martha_2009,Martha,2009,MTA38,Perca flavescens,Fish,199,NA,0.95699999999999996,E4,-26.668728381826824,438.7144624832501,14.771327107055146,141.4552945587394,Perca flavescens
Martha_2009,Martha,2009,MTA39,Perca flavescens,Fish,201,NA,1.2709999999999999,E5,-28.163956620636604,599.5952136674525,15.835811382502637,193.5308044066058,Perca flavescens
Martha_2009,Martha,2009,MTA40,Perca flavescens,Fish,208,NA,1.2549999999999999,E6,-27.810906005850757,589.8351946512325,15.571428509690676,189.15460788912222,Perca flavescens
Martha_2009,Martha,2009,MTA41,Perca flavescens,Fish,196,NA,1.0660000000000001,E7,-28.32644172563789,506.26106464543597,15.62267791962231,158.15916102046833,Perca flavescens
Martha_2009,Martha,2009,MTA42,Perca flavescens,Fish,203,NA,0.86399999999999999,E8,-28.683695508746524,395.51857553053276,15.183458694770835,129.78657478719757,Perca flavescens
Martha_2009,Martha,2009,MTA43,Perca flavescens,Fish,215,NA,0.89500000000000002,E9,-26.671297033874914,412.7756187445926,15.238796285217878,133.03646259541932,Perca flavescens
Martha_2009,Martha,2009,MTA44,Perca flavescens,Fish,192,NA,0.88700000000000001,E10,-28.35051336097899,415.65455522414317,15.401802095562976,128.484772361632,Perca flavescens
Martha_2009,Martha,2009,MTA45,Perca flavescens,Fish,64,NA,0.98199999999999998,E11,-24.771633744010085,424.29610056657845,14.193453790901602,135.63162263614188,Perca flavescens
Martha_2009,Martha,2009,MTA3 A,Physidae,Gastropod,NA,NA,1.214,B2,-26.08545155780948,541.1666524530162,9.271894720694702,127.83347529836131,Physidae
Martha_2009,Martha,2009,MTA3 B,Physidae,Gastropod,NA,NA,1.1120000000000001,B3,-24.788260891779494,479.1908550504714,9.147028292969418,108.1718497489906,Physidae
Martha_2009,Martha,2009,MTA3 C,Physidae,Gastropod,NA,NA,1.4710000000000001,B4,-24.233323167528656,610.3413641572764,9.108337935266187,136.27975289550935,Physidae
Martha_2009,Martha,2009,MTA3 D,Physidae,Gastropod,NA,NA,0.92100000000000004,B5,-23.715753235948085,419.49436502378404,9.072031062390154,93.60237336006499,Physidae
Martha_2009,Martha,2009,MTA3 E,Physidae,Gastropod,NA,NA,0.75900000000000001,B6,-24.231398704071033,318.21352192321035,9.030223512434826,71.5086692314952,Physidae
Martha_2009,Martha,2009,MTA10 A,Detritus,Terrestrial plant,NA,NA,1.7030000000000001,A1,-30.546786986295643,705.7245531224303,4.294035258622968,27.538613870101596,Detritus
Martha_2009,Martha,2009,MTA10 B,Detritus,Terrestrial plant,NA,NA,1.6379999999999999,A2,-30.498727225297625,835.4254030322475,3.067387297579535,29.700705883596072,Detritus
Martha_2012,Martha,2012,M75,Periphyton,Algae,NA,NA,NA,NA,-20.786997573300855,NA,9.619356027246651,NA,Periphyton
Martha_2012,Martha,2012,M80,Periphyton,Algae,NA,NA,NA,NA,-22.425562713232193,NA,6.583642872056549,NA,Periphyton
Martha_2012,Martha,2012,M81,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-25.33239842983809,475.4259764214261,8.86141374893862,98.99398812222532,Chironomidae
Martha_2012,Martha,2012,M85,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-21.885735830789812,466.0496071034723,10.341813369114131,100.67947108847174,Chironomidae
Martha_2012,Martha,2012,M89,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-29.5344648586263,423.7768891334987,8.034241318244051,83.46143707517291,Chironomidae
Martha_2012,Martha,2012,M83,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-19.326330189890196,475.4259764214261,9.996276385395877,91.40242893651798,Gammaridae
Martha_2012,Martha,2012,M82,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-18.29853224590668,378.2287655589814,9.822739040905514,74.32257041618239,Isopoda
Martha_2012,Martha,2012,M84,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-20.1957683413695,289.8514262841375,9.998880800855126,59.819514728742035,Isopoda
Martha_2012,Martha,2012,M90,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-27.691985497441983,542.4363414104718,11.934068178593694,128.40960525955623,Odonata_damsel
Martha_2012,Martha,2012,M72,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-27.406840315441354,588.9934460211128,10.941652208284234,128.40960525955623,Odonata_damsel
Martha_2012,Martha,2012,M73,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-28.411485352891052,557.9731217440258,12.663372494616501,145.14202003138192,Odonata_damsel
Martha_2012,Martha,2012,M74,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-22.695953077357032,242.27750662409517,10.582589181384288,34.106576014431695,Odonata_dragon
Martha_2012,Martha,2012,M100,Nymphaea,Aquatic plant,NA,NA,NA,NA,-26.143885289168228,1282.1102774087021,7.866255476808506,88.89630318865075,Nymphaea
Martha_2012,Martha,2012,M103,Nymphaea,Aquatic plant,NA,NA,NA,NA,-25.113135210568856,1372.7870501410791,7.256175155146957,79.14512609701917,Nymphaea
Martha_2012,Martha,2012,M104,Nymphaea,Aquatic plant,NA,NA,NA,NA,-26.247351198096727,1290.8305033374475,6.089866118344041,80.6454565414004,Nymphaea
Martha_2012,Martha,2012,M105A,Nymphaea,Aquatic plant,NA,NA,NA,NA,-25.67364095575224,1303.0383530002798,6.832496526417817,88.89630318865075,Nymphaea
Martha_2012,Martha,2012,M105B,Nymphaea,Aquatic plant,NA,NA,NA,NA,-25.689195158515737,1290.8305033374475,6.647236027324453,89.72963068659776,Nymphaea
Martha_2012,Martha,2012,M101,Potamogeton,Aquatic plant,NA,NA,NA,NA,-15.288135144937474,1144.293843379072,5.356375161036278,98.89512684282245,Potamogeton
Martha_2012,Martha,2012,M102,Potamogeton,Aquatic plant,NA,NA,NA,NA,-15.52674981342117,1228.038677039167,8.000474096991573,83.31257656520633,Potamogeton
Martha_2012,Martha,2012,M6,Pacifastacus leniusculus,Crayfish,38.9,NA,NA,NA,-23.41128771253631,466.215762334366,12.444662699049312,146.08803075792423,Pacifastacus leniusculus
Martha_2012,Martha,2012,M7,Pacifastacus leniusculus,Crayfish,53,NA,NA,NA,-24.932387588544405,511.35955056878964,11.805267868378433,162.2316945920834,Pacifastacus leniusculus
Martha_2012,Martha,2012,M13,Lepomis gibbosus,Fish,111,NA,38,NA,-24.755115915291974,459.13716416320653,14.118112882071813,140.8590599282118,Lepomis gibbosus
Martha_2012,Martha,2012,M70,Lepomis gibbosus,Fish,126,NA,48,NA,-25.860862894054275,518.9655861655835,14.816605407054118,160.5110109245602,Lepomis gibbosus
Martha_2012,Martha,2012,M14,Lepomis gibbosus,Fish,145,NA,86,NA,-26.648462712894933,441.7038251826873,15.55101397302582,138.52883663649118,Lepomis gibbosus
Martha_2012,Martha,2012,M11,Lepomis gibbosus,Fish,123,NA,46,NA,-26.97498608057877,399.15585650241565,15.069300929909774,125.64400971280593,Lepomis gibbosus
Martha_2012,Martha,2012,M69,Lepomis gibbosus,Fish,86,NA,14,NA,-25.982958292232535,461.31542180292803,15.672484116920796,142.60420890888398,Lepomis gibbosus
Martha_2012,Martha,2012,M10,Lepomis gibbosus,Fish,119,NA,98,NA,-26.02405943659132,447.1531334837215,15.30447629101389,138.52883663649118,Lepomis gibbosus
Martha_2012,Martha,2012,M9,Lepomis gibbosus,Fish,120,NA,98,NA,-25.096325527127725,554.2468820444899,14.450524422676667,170.80273236817862,Lepomis gibbosus
Martha_2012,Martha,2012,M15,Lepomis gibbosus,Fish,159,NA,114,NA,-26.22472714748154,502.6639060153565,15.038611787497564,156.4876874066118,Lepomis gibbosus
Martha_2012,Martha,2012,M16,Lepomis gibbosus,Fish,175,NA,136,NA,-24.362375398987545,461.8599546249124,14.724943980857367,142.60420890888398,Lepomis gibbosus
Martha_2012,Martha,2012,M12,Lepomis gibbosus,Fish,91,NA,16,NA,-27.434994879971732,435.1629873778998,14.310074227592683,137.94568117353285,Lepomis gibbosus
Martha_2012,Martha,2012,M67,Micropterus salmoides,Fish,310,NA,482,NA,-26.67729088279563,511.902920954363,16.362076673500585,162.80477610256858,Micropterus salmoides
Martha_2012,Martha,2012,M68,Micropterus salmoides,Fish,410,NA,1052,NA,-25.322606726784816,458.0479595322755,16.147234045266632,147.8267036262923,Micropterus salmoides
Martha_2012,Martha,2012,M65,Micropterus salmoides,Fish,125,NA,26,NA,-28.148345997904503,455.869398648273,15.14800882707257,143.1854455237522,Micropterus salmoides
Martha_2012,Martha,2012,M63,Micropterus salmoides,Fish,201,NA,124,NA,-27.402665336339076,491.24596377217443,16.9798752512505,155.3360076973823,Micropterus salmoides
Martha_2012,Martha,2012,M64,Micropterus salmoides,Fish,191,NA,96,NA,-26.618896759899428,441.7038251826873,16.83748979979105,138.52883663649118,Micropterus salmoides
Martha_2012,Martha,2012,M62,Micropterus salmoides,Fish,224,NA,170,NA,-26.842804145022853,487.4387447769656,15.645184135978797,150.14157613329198,Micropterus salmoides
Martha_2012,Martha,2012,M66,Micropterus salmoides,Fish,89,NA,10,NA,-27.1117110396881,389.87237837068534,15.433228246561667,122.69944967666255,Micropterus salmoides
Martha_2012,Martha,2012,M50,Oncorhynchus clarkii,Fish,193,NA,74,NA,-27.492367262236463,444.4286372729341,14.185496289075818,130.92910684915432,Oncorhynchus clarkii
Martha_2012,Martha,2012,M51,Oncorhynchus clarkii,Fish,192,NA,76,NA,-26.881026748392514,511.902920954363,13.520898571402109,150.71969462001377,Oncorhynchus clarkii
Martha_2012,Martha,2012,M60,Oncorhynchus mykiss,Fish,236,NA,160,NA,-21.872581861897768,435.1629873778998,10.49328759215114,139.11175224343822,Oncorhynchus mykiss
Martha_2012,Martha,2012,M56,Oncorhynchus mykiss,Fish,274,NA,242,NA,-24.138575326790953,444.4286372729341,11.469033955886529,139.694427994374,Oncorhynchus mykiss
Martha_2012,Martha,2012,M52,Oncorhynchus mykiss,Fish,257,NA,210,NA,-21.886216241375656,513.5329563000126,10.844136503777488,155.9119674800027,Oncorhynchus mykiss
Martha_2012,Martha,2012,M58,Oncorhynchus mykiss,Fish,307,NA,314,NA,-24.848332909057252,351.6078178277424,12.57901809864217,108.4820916112542,Oncorhynchus mykiss
Martha_2012,Martha,2012,M57,Oncorhynchus mykiss,Fish,265,NA,224,NA,-21.225552838295375,452.0564306469007,10.518569238941879,140.27686388929854,Oncorhynchus mykiss
Martha_2012,Martha,2012,M59,Oncorhynchus mykiss,Fish,257,NA,196,NA,-21.59030374643375,481.45472118754924,10.77559915220835,153.02977000678814,Oncorhynchus mykiss
Martha_2012,Martha,2012,M55,Oncorhynchus mykiss,Fish,252,NA,170,NA,-21.151636658559994,417.16630179478636,10.677574809645677,135.6106607615869,Oncorhynchus mykiss
Martha_2012,Martha,2012,M61,Oncorhynchus mykiss,Fish,280,NA,266,NA,-24.373497622933744,547.7374300228016,11.781671719524148,172.51046381109353,Oncorhynchus mykiss
Martha_2012,Martha,2012,M17,Perca flavescens,Fish,114,NA,18,NA,-27.352590718644294,565.0919254902216,14.993283873374784,177.05386066103762,Perca flavescens
Martha_2012,Martha,2012,M20,Perca flavescens,Fish,105,NA,14,NA,-27.569663446177202,426.43904002489256,15.102789816872786,134.44171141954635,Perca flavescens
Martha_2012,Martha,2012,M24,Perca flavescens,Fish,114,NA,18,NA,-27.421022071408782,533.6273755310235,14.991110505666198,167.38079337004467,Perca flavescens
Martha_2012,Martha,2012,M26,Perca flavescens,Fish,122,NA,22,NA,-27.769124520809253,524.3969525133163,14.825606752891359,163.37761775704251,Perca flavescens
Martha_2012,Martha,2012,M31,Perca flavescens,Fish,90,NA,10,NA,-26.99133971946779,424.8029397936199,14.81118326736787,131.5151405842478,Perca flavescens
Martha_2012,Martha,2012,M30,Perca flavescens,Fish,184,NA,86,NA,-28.89211655232638,478.1900639264975,15.95377245665298,151.29757325072424,Perca flavescens
Martha_2012,Martha,2012,M35,Perca flavescens,Fish,211,NA,130,NA,-27.94144473847668,420.98493035607345,15.150722607603578,135.02630601857226,Perca flavescens
Martha_2012,Martha,2012,M36,Perca flavescens,Fish,188,NA,94,NA,-28.667229579604406,399.7018297347355,15.721175650710814,127.40786746235679,Perca flavescens
Martha_2012,Martha,2012,M40,Perca flavescens,Fish,205,NA,116,NA,-29.178227899615568,436.7983674040049,15.775126801662005,139.11175224343822,Perca flavescens
Martha_2012,Martha,2012,M41,Perca flavescens,Fish,201,NA,114,NA,-28.661806383524183,310.54137060642654,15.12444317896026,97.12870196220426,Perca flavescens
Martha_2012,Martha,2012,M1,Bellayma chinesis,Gastropod,45,NA,NA,NA,-27.609062886707544,330.80970043267774,12.104593355680928,56.70995753250524,Bellayma chinesis
Martha_2012,Martha,2012,M2,Bellayma chinesis,Gastropod,36,NA,NA,NA,-29.075509116891112,466.215762334366,11.825977284799276,98.92709897737724,Bellayma chinesis
Martha_2012,Martha,2012,M3,Bellayma chinesis,Gastropod,42,NA,NA,NA,-28.439807390883733,313.8293018660567,13.263259715917023,49.30337733381024,Bellayma chinesis
Martha_2012,Martha,2012,M4,Bellayma chinesis,Gastropod,40,NA,NA,NA,-28.97126371483337,304.51231524125916,12.720611268132028,62.48765397053664,Bellayma chinesis
Martha_2012,Martha,2012,M5,Bellayma chinesis,Gastropod,40,NA,NA,NA,-29.442813540500065,346.13639796454083,13.38992325555433,72.94379892354358,Bellayma chinesis
Martha_2012,Martha,2012,M75,Physidae,Gastropod,NA,NA,NA,NA,-23.412898117117756,227.9741874379202,10.126043521904615,34.106576014431695,Physidae
Martha_2012,Martha,2012,M76,Physidae,Gastropod,NA,NA,NA,NA,-21.315792539221388,208.88073590587805,10.285383036699152,23.084563361811,Physidae
Martha_2012,Martha,2012,M-POM-1M,POM,POM,NA,NA,NA,NA,-28.369756972851043,NA,6.662994621358789,NA,POM
Martha_2012,Martha,2012,M-POM-8M,POM,POM,NA,NA,NA,NA,-30.85277321651349,NA,7.233674398616153,NA,POM
Martha_2012,Martha,2012,M76,Sediment,Sediment,NA,NA,NA,NA,-27.109216432134332,NA,5.617785617401639,NA,Sediment
Martha_2012,Martha,2012,M76b,Sediment,Sediment,NA,NA,NA,NA,-27.557542695393415,NA,5.8368504005727715,NA,Sediment
Martha_2012,Martha,2012,M77,Sediment,Sediment,NA,NA,NA,NA,-27.340585032226947,NA,5.565302122760167,NA,Sediment
Martha_2012,Martha,2012,M106,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-32.32190435233254,1405.9114538956069,-0.602194312081558,51.37921665324335,Alnus rubra
Martha_2012,Martha,2012,M107,Alnus rubra,Terrestrial plant,NA,NA,NA,NA,-31.215072869787686,1405.9114538956069,-0.34763092146276603,70.55885733591177,Alnus rubra
Martha_2012,Martha,2012,M108,Populus balsamifera,Terrestrial plant,NA,NA,NA,NA,-29.104879266165444,1505.260600001288,5.384161051941587,89.72963068659776,Populus balsamifera
Martha_2012,Martha,2012,M109,Populus balsamifera,Terrestrial plant,NA,NA,NA,NA,-29.61403439585606,1444.2610158670482,3.076226940342088,64.97265992847073,Populus balsamifera
Martha_2012,Martha,2012,M94,Cladocera,Zooplankton,NA,NA,NA,NA,-31.94837891475297,415.9344116572758,10.61876303874418,88.02478582817211,Cladocera
Martha_2012,Martha,2012,M95,Cladocera,Zooplankton,NA,NA,NA,NA,-31.711259496930925,420.6404305069098,11.119640043659064,81.85484965298136,Cladocera
Martha_2012,Martha,2012,M96,Cladocera,Zooplankton,NA,NA,NA,NA,-31.54218039655983,517.5405823130374,10.712037164492596,104.04876772700135,Cladocera
Martha_2012,Martha,2012,M97,Cladocera,Zooplankton,NA,NA,NA,NA,-31.80108400408865,430.04767693107584,10.550053953095398,88.86940526700398,Cladocera
Martha_2012,Martha,2012,M98,Cladocera,Zooplankton,NA,NA,NA,NA,-31.84225083230963,525.3253870334042,10.51428788374831,104.89074411705808,Cladocera
Martha_2012,Martha,2012,M99,Cladocera,Zooplankton,NA,NA,NA,NA,-31.30552427137407,414.36538379813106,10.676191783785043,85.49009286469486,Cladocera
Martha_2012,Martha,2012,M91-92-93,Cyclopoid,Zooplankton,NA,NA,NA,NA,-29.020176330225308,425.3448522648431,8.196217287481813,75.59282772926943,Cyclopoid
North_2009,North,2009,NRT11 A,Periphyton,Algae,NA,NA,2.13,A4,-14.084399224286116,854.5073985597937,5.356578363569553,40.897457709238246,Periphyton
North_2009,North,2009,NRT11 B,Periphyton,Algae,NA,NA,2.581,A5,-15.09850304562531,933.9457690015752,4.996599392181218,44.97693597767798,Periphyton
North_2009,North,2009,NRT11 C,Periphyton,Algae,NA,NA,2.2120000000000002,A6,-15.530369131882143,801.5171886108863,4.928614996147832,41.21644700789254,Periphyton
North_2009,North,2009,NRT1,Chironomidae,Aquatic invertebrate,NA,NA,1.1839999999999999,B6,-27.733628469780715,539.6925171604853,2.5051928615075068,117.36038901490494,Chironomidae
North_2009,North,2009,NRT6 A,Chironomidae,Aquatic invertebrate,NA,NA,1.069,B10,-27.348993893313065,476.58107878314513,3.057662745129695,88.74213538909751,Chironomidae
North_2009,North,2009,NRT6 B,Chironomidae,Aquatic invertebrate,NA,NA,0.93799999999999994,B11,-27.535502990616344,443.61007901503996,3.0711477806723737,85.21063621208971,Chironomidae
North_2009,North,2009,NRT6 C,Chironomidae,Aquatic invertebrate,NA,NA,1.117,B12,-27.196633356069565,501.5990995787842,2.605021913485631,105.56784491728376,Chironomidae
North_2009,North,2009,NRT4,Gammaridae,Aquatic invertebrate,NA,NA,0.46,B8,-25.910291117340428,143.6841952211293,5.413396994188733,33.50410861064974,Gammaridae
North_2009,North,2009,NRT8,Gammaridae,Aquatic invertebrate,NA,NA,0.441,C2,-26.277091545860394,179.0538569306097,5.51337150439587,32.77083638500522,Gammaridae
North_2009,North,2009,NRT3,Odonata,Aquatic invertebrate,NA,NA,1.0880000000000001,B7,-27.386545104966768,463.58533237640154,4.955325333421713,115.28692428370844,Odonata
North_2009,North,2009,NRT7,Odonata_damsel,Aquatic invertebrate,NA,NA,0.86,C1,-28.489584757503398,391.7776789389929,6.245503770619331,105.56784491728376,Odonata_damsel
North_2009,North,2009,NRT5,Trichoptera,Aquatic invertebrate,NA,NA,1.218,B9,-27.0801495320337,560.7783140027188,5.896516625691807,129.73302523957156,Trichoptera
North_2009,North,2009,NRT12 A,Macrophyte 1,Aquatic plant,NA,NA,2.028,A7,-13.650907603101217,771.4566999258717,-0.12122780781603887,49.811215312836175,Macrophyte 1
North_2009,North,2009,NRT12 B,Macrophyte 1,Aquatic plant,NA,NA,2.6349999999999998,A8,-13.647397361875509,989.9622584620198,0.11566930081665458,60.45860115105199,Macrophyte 1
North_2009,North,2009,NRT12 C,Macrophyte 1,Aquatic plant,NA,NA,2.5019999999999998,A9,-13.659252608424588,963.3430102878903,-2.5108580715476005,47.84066256207772,Macrophyte 1
North_2009,North,2009,NRT13 A,Macrophyte 1,Aquatic plant,NA,NA,2.024,A10,-13.661390858110748,757.7526446206407,-2.4296724634330293,55.64856447656736,Macrophyte 1
North_2009,North,2009,NRT13 B,Macrophyte 1,Aquatic plant,NA,NA,2.8780000000000001,A11,-13.906567986805277,1071.8433009504972,-0.2348805622367935,73.50400808553023,Macrophyte 1
North_2009,North,2009,NRT13 C,Macrophyte 1,Aquatic plant,NA,NA,2.4390000000000001,A12,-13.376487751023229,908.4593883218056,0.43953973110530753,66.58179582547396,Macrophyte 1
North_2009,North,2009,NRT14 A,Macrophyte 2,Aquatic plant,NA,NA,2.3610000000000002,B1,-16.961737542365412,987.3048557859615,1.806112953991227,63.04893531397684,Macrophyte 2
